timestamp,paper,node_id,task_id,git_commit,domain,status,summary,evidence,equation_labels,concept_advance,predecessors,paper_anchor,notes
2026-06-12T01:14:12.874430+00:00,arxiv-2308.10361,eq:CCE_all_variables:K,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Spin-weighted Bondi scalars U, J, K with K = sqrt(1+J Jbar) (typo-corrected vs Moxon 2020 Eq. 10e)",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:CCE_all_variables:K""]",,"[""eq:BS_bondi_like"", ""q_superA_expression""]",Sec. III (sec:CCE),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:12.928278+00:00,arxiv-2308.10361,eq:J_BS_like,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Transformation of evolved hatted J-hat, K-hat back to Bondi-like J, K",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:J_BS_like"", ""eq:K_BS_like""]",,"[""eq:CCE_all_variables:K"", ""eq:auto-9"", ""eq:oemga_b_a""]",Sec. IV.C (sec:tetrad_transformation_Scenario_II),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:12.991711+00:00,arxiv-2308.10361,eq:CCE_tetrad_m,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"CCE null tetrad (m, k, l) in Bondi-like coordinates; same form applies to hatted variables",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:CCE_tetrad_m"", ""eq:CCE_tetrad_k"", ""eq:CCE_tetrad_l""]",,"[""eq:BS_bondi_like"", ""eq:CCE_all_variables:K"", ""q_superA_expression""]",Sec. III (sec:CCE),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:13.047431+00:00,arxiv-2308.10361,eq:auto-18,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Bondi-like m Type-I-equivalent to a Cauchy-angular m',ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-18""]",,"[""eq:new_m_cce_to_GH_B_abstract"", ""eq:CCE_tetrad_m""]",Sec. IV.C (sec:tetrad_transformation_Scenario_II),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:13.104915+00:00,arxiv-2308.10361,eq:auto-19,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Component coefficients M_theta', M_phi' of the Choice-2 m vector",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-19""]",,"[""eq:auto-18""]",Sec. IV.C (sec:tetrad_transformation_Scenario_II),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:13.160195+00:00,arxiv-2308.10361,eq:new_m_cce_to_GH_B,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Choice-2 Cauchy tetrad vector m in the Cauchy angular subspace; satisfies eq:GH_m, used in eq:wab",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:new_m_cce_to_GH_B""]",,"[""eq:auto-18"", ""eq:auto-19""]",Sec. IV.C (sec:tetrad_transformation_Scenario_II),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:13.215271+00:00,arxiv-2308.10361,eq:psi0_CCE,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Closed-form Bondi-like psi0 from radial derivatives of beta, J, K; fed back to the Cauchy boundary",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:psi0_CCE""]",,"[""eq:CCE_tetrad_m"", ""eq:CCE_all_variables:K""]",Sec. III (sec:CCE),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:13.271734+00:00,arxiv-2308.10361,eq:UA_asymptotic,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Definition of U^(0)A, the asymptotic value of the Bondi shift function U^A",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:UA_asymptotic""]",,"[""eq:BS_bondi_like""]",Sec. III (sec:CCE),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:13.325901+00:00,arxiv-2308.10361,eq:du_xhat,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Evolution equation for partially flat angular coordinates removing the asymptotic part of U^A,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:du_xhat""]",,"[""eq:UA_asymptotic""]",Sec. IV.A (subsec:Jacobians_for_ccm),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:13.381507+00:00,arxiv-2308.10361,eq:du_xhat_cartesian,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Cartesian version of eq:du_xhat for the forward angular map,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:du_xhat_cartesian""]",,"[""eq:du_xhat"", ""eq:auto-23""]",Sec. IV.D (sec:ccm_Cauchy_inertal),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:13.437853+00:00,arxiv-2308.10361,eq:transformation_bondi_like_inertial,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Bondi-like to partially flat Bondi-like map: angular relabeling plus conformal radius rescaling,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:transformation_bondi_like_inertial""]",,"[""eq:du_xhat"", ""eq:omegahat"", ""eq:BS_angular_gauge_condition""]",Sec. IV.A (subsec:Jacobians_for_ccm),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:13.493666+00:00,arxiv-2308.10361,eq:Jacobian_bondi_like_inertial,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Jacobian from Bondi-like to partially flat Bondi-like coordinates,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:Jacobian_bondi_like_inertial""]",,"[""eq:transformation_bondi_like_inertial""]",Sec. IV.A (subsec:Jacobians_for_ccm),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:13.550707+00:00,arxiv-2308.10361,eq:jacobian_bondi_inertial,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Inverse Jacobian (partially flat to Bondi-like), simplified using eq:du_xhat",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:jacobian_bondi_inertial""]",,"[""eq:Jacobian_bondi_like_inertial"", ""eq:du_xhat"", ""eq:auto-10""]",Sec. IV.A (subsec:Jacobians_for_ccm),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:13.606613+00:00,arxiv-2308.10361,eq:duhat_x,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Evolution equation for the inverse angular map x^A(uhat, xhat) read off the inverse Jacobian",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:duhat_x""]",,"[""eq:jacobian_bondi_inertial""]",Sec. IV.D (sec:ccm_Cauchy_inertal),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:13.661438+00:00,arxiv-2308.10361,eq:auto-24,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Definition of the auxiliary hatted-frame advection variable U^(0) (mathcal U),ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-24""]",,"[""eq:duhat_x""]",Sec. IV.D (sec:ccm_Cauchy_inertal),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:13.716453+00:00,arxiv-2308.10361,eq:U_mathcal_U,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Explicit mathcal-U^(0) in terms of U^(0) and the Jacobian factors,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:U_mathcal_U""]",,"[""eq:auto-24"", ""eq:a_ahat_b_bhat""]",Sec. IV.D (sec:ccm_Cauchy_inertal),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:13.771033+00:00,arxiv-2308.10361,eq:auto-25,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Inverse relation: U^(0) from mathcal-U^(0) using inverse-map factors,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-25""]",,"[""eq:U_mathcal_U"", ""eq:oemga_b_a""]",Sec. IV.D (sec:ccm_Cauchy_inertal),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:13.826137+00:00,arxiv-2308.10361,eq:duhat_x_cartesian,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Cartesian spin-weighted form of eq:duhat_x; the equation evolved numerically for the inverse map,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:duhat_x_cartesian""]",,"[""eq:duhat_x"", ""eq:auto-23"", ""eq:auto-24""]",Sec. IV.D (sec:ccm_Cauchy_inertal),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:13.881552+00:00,arxiv-2308.10361,typeI_Ahat_to_Ap,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Hatted angular basis in Cauchy angular basis plus an l-proportional, Type-I-removable term",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""typeI_Ahat_to_Ap""]",,"[""eq:Jacobian_cauchy_null_radius"", ""eq:Jacobian_bondi_like_null_radius"", ""eq:jacobian_bondi_inertial""]",Sec. IV.B (sec:tetrad_transformation_Scenario_I),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:13.935608+00:00,arxiv-2308.10361,eq:null_vector_CCE_rhat,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Characteristic outgoing null vector l-hat expressed via the null-radius generator; shows l-hat proportional to Cauchy l,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:null_vector_CCE_rhat""]",,"[""eq:CCE_tetrad_m"", ""eq:Jacobian_bondi_like_null_radius"", ""eq:jacobian_bondi_inertial"", ""eq:auto-11""]",Sec. IV.B (sec:tetrad_transformation_Scenario_I),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:13.992165+00:00,arxiv-2308.10361,eq:q_transformation_type_i,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Hatted dyad in Cauchy dyad after dropping l-terms via Type I transformation,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:q_transformation_type_i""]",,"[""typeI_Ahat_to_Ap"", ""eq:expand_angular_jacobian_nohat"", ""eq:null_vector_CCE_rhat"", ""eq:lorentz_transformation_I"", ""q_superA_expression""]",Sec. IV.B (sec:tetrad_transformation_Scenario_I),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:14.049110+00:00,arxiv-2308.10361,eq:auto-13,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Type-I-equivalent expression of m-hat in the Cauchy angular dyad basis,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-13""]",,"[""eq:q_transformation_type_i"", ""eq:CCE_tetrad_m""]",Sec. IV.B (sec:tetrad_transformation_Scenario_I),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:14.106077+00:00,arxiv-2308.10361,eq:auto-14,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Component coefficients M-hat_theta', M-hat_phi' of the Choice-1 m vector",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-14""]",,"[""eq:auto-13""]",Sec. IV.B (sec:tetrad_transformation_Scenario_I),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:14.161625+00:00,arxiv-2308.10361,eq:new_m_cce_to_GH_abstract,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,m-hat equals a Cauchy-angular m' up to a Type I transformation,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:new_m_cce_to_GH_abstract""]",,"[""eq:auto-13""]",Sec. IV.B (sec:tetrad_transformation_Scenario_I),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:14.220442+00:00,arxiv-2308.10361,eq:new_m_cce_to_GH,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Choice-1 Cauchy tetrad vector m in the Cauchy angular subspace; satisfies eq:GH_m, used in eq:wab",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:new_m_cce_to_GH""]",,"[""eq:new_m_cce_to_GH_abstract"", ""eq:auto-14""]",Sec. IV.B (sec:tetrad_transformation_Scenario_I),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:14.283505+00:00,arxiv-2308.10361,eq:auto-7,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Relaxed O(r^0) falloff rates of the unhatted Bondi-like metric functions,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-7""]",,"[""eq:BS_bondi_like""]",Sec. III (sec:CCE),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:14.341121+00:00,arxiv-2308.10361,eq:gh_tetrad_l,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Unique Cauchy outgoing/ingoing null tetrad vectors l,k from time normal n and boundary normal s",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:gh_tetrad_l"", ""eq:gh_tetrad_k""]",,"[""eq:def_s""]",Sec. II (sec:GH),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:14.397544+00:00,arxiv-2308.10361,eq:l_GH_and_l_CCE_transform,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Explicit boost factor between Cauchy and characteristic outgoing null vectors,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:l_GH_and_l_CCE_transform""]",,"[""eq:null_vector_CCE_rhat"", ""eq:null_wt"", ""eq:gh_tetrad_l""]",Sec. IV.B (sec:tetrad_transformation_Scenario_I),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:14.456117+00:00,arxiv-2308.10361,eq:auto-20,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Type II boost parameter A relating Bondi-like l and Cauchy l for Choice 2,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-20""]",,"[""eq:l_GH_and_l_CCE_transform"", ""eq:lorentz_transformation_II""]",Sec. IV.C (sec:tetrad_transformation_Scenario_II),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:14.523483+00:00,arxiv-2308.10361,eq:auto-16,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Type II boost parameter A-hat relating l-hat and Cauchy l for Choice 1,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-16""]",,"[""eq:l_GH_and_l_CCE_transform"", ""eq:lorentz_transformation_II""]",Sec. IV.B (sec:tetrad_transformation_Scenario_I),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:14.588170+00:00,arxiv-2308.10361,eq:GH_m,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Orthonormality conditions on the Cauchy angular tetrad vector m (fixed up to phase rotation),ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:GH_m""]",,"[""eq:gh_tetrad_l""]",Sec. II (sec:GH),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:14.643732+00:00,arxiv-2308.10361,eq:GH_psi0_def,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Definition of the Cauchy Weyl scalar psi0' in the GH tetrad (ingoing transverse radiation),ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:GH_psi0_def""]",,"[""eq:gh_tetrad_l"", ""eq:GH_m""]",Sec. II (sec:GH),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:14.700093+00:00,arxiv-2308.10361,eq:lorentz_psi0_ii,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,psi0-hat rescaling A^2 e^{2i Theta} under Type II transformations,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:lorentz_psi0_ii""]",,"[""eq:lorentz_transformation_II"", ""eq:GH_psi0_def""]",Sec. IV.B (sec:tetrad_transformation_Scenario_I),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:14.756089+00:00,arxiv-2308.10361,eq:auto-21,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Choice-2 result: psi0' = A^2 psi0,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-21""]",,"[""eq:auto-20"", ""eq:lorentz_psi0_ii"", ""eq:psi0_CCE"", ""eq:J_BS_like""]",Sec. IV.C (sec:tetrad_transformation_Scenario_II),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:14.811215+00:00,arxiv-2308.10361,eq:psi0_prime_psi0_hat,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Choice-1 result: psi0' = A-hat^2 psi0-hat; phase freedom cancels in w-,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:psi0_prime_psi0_hat""]",,"[""eq:auto-16"", ""eq:lorentz_psi0_ii"", ""eq:psi0_CCE""]",Sec. IV.B (sec:tetrad_transformation_Scenario_I),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:14.866480+00:00,arxiv-2308.10361,eq:auto-12,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,psi0-hat invariance under Type I transformations (no mixing of Weyl scalars),ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-12""]",,"[""eq:lorentz_transformation_I"", ""eq:GH_psi0_def""]",Sec. IV.B (sec:tetrad_transformation_Scenario_I),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:14.922091+00:00,arxiv-2308.10361,eq:projection_operator,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,2D projector orthogonal to hypersurface normal n and boundary normal s,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:projection_operator""]",,"[""eq:3+1_metric"", ""eq:def_s""]",Sec. II (sec:GH),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:14.980122+00:00,arxiv-2308.10361,eq:auto-5,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Completeness identity P = m mbar + mbar m for the 2D projector,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-5""]",,"[""eq:projection_operator"", ""eq:GH_m""]",Sec. II (sec:GH),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:15.036604+00:00,arxiv-2308.10361,eq:auto-4,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Physical (transverse-traceless) projection operator built from the 2D projector,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-4""]",,"[""eq:projection_operator""]",Sec. II (sec:GH),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:15.092869+00:00,arxiv-2308.10361,eq:wab_projection,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Inward-propagating Weyl components w-: TT-projected double contraction of Weyl tensor with n+s,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:wab_projection""]",,"[""eq:auto-4"", ""eq:projection_operator""]",Sec. II (sec:GH),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:15.148531+00:00,arxiv-2308.10361,eq:wab,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,w- rewritten in terms of psi0' and m; the slot where the characteristic psi0 is inserted for CCM,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:wab""]",,"[""eq:wab_projection"", ""eq:auto-5"", ""eq:GH_psi0_def""]",Sec. II (sec:GH),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:15.203081+00:00,arxiv-2308.10361,FOSH,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Vacuum Einstein equations as first-order symmetric hyperbolic generalized-harmonic system for {g,Pi,Phi}",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""FOSH""]",,"[""eq:3+1_metric""]",Sec. II (sec:GH),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:15.261822+00:00,arxiv-2308.10361,eq:auto-35,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Incoming characteristic field u^1- of the GH system (commented-out in tex),ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-35""]",,"[""FOSH"", ""eq:def_s""]",Appendix comment-block (tex \begin{comment}),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:15.317451+00:00,arxiv-2308.10361,eq:auto-34,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,GH three-index constraint field c^3 (commented-out in tex),ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-34""]",,"[""FOSH""]",Appendix comment-block (tex \begin{comment}),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:15.373691+00:00,arxiv-2308.10361,eq:auto-1,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Left eigenvectors and characteristic speeds of the FOSH principal symbol along the boundary normal,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-1""]",,"[""FOSH"", ""eq:def_s""]",Sec. II (sec:GH),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:15.431615+00:00,arxiv-2308.10361,eq:auto-32,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"FOSH system projected onto characteristic fields, normal/tangential split (commented-out in tex)",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-32""]",,"[""FOSH"", ""eq:auto-1""]",Appendix comment-block (tex \begin{comment}),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:15.488355+00:00,arxiv-2308.10361,eq:auto-3,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Definition of D_t u: characteristic projection of the full FOSH right-hand side,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-3""]",,"[""FOSH"", ""eq:auto-1""]",Sec. II (sec:GH),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:15.545130+00:00,arxiv-2308.10361,eq:auto-2,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Definitions of characteristic-projected time derivative d_t and normal derivative d_perp,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-2""]",,"[""eq:auto-1"", ""eq:def_s""]",Sec. II (sec:GH),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:15.601350+00:00,arxiv-2308.10361,Bjorhus_bc,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Bjorhus boundary method: replace normal derivative of incoming characteristic fields by desired boundary value,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""Bjorhus_bc""]",,"[""eq:auto-1"", ""eq:auto-2"", ""eq:auto-3""]",Sec. II (sec:GH),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:15.658619+00:00,arxiv-2308.10361,eq:auto-33,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Bulk reduction of the Bjorhus condition d_t u = D_t u (commented-out in tex),ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-33""]",,"[""Bjorhus_bc""]",Appendix comment-block (tex \begin{comment}),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:15.714246+00:00,arxiv-2308.10361,eq:bc_bjorhus,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Physical boundary condition on u^1- driving w- toward its CCM-supplied boundary value,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:bc_bjorhus""]",,"[""Bjorhus_bc"", ""eq:auto-4"", ""eq:wab_projection""]",Sec. II (sec:GH),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
